Step|OZCN|OpCode|          Bin           |
0101_1001_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1001_100001 000000100000000000000000   STACK_POP
0101_1001_100010 000000000100000000000000  HL_IN_HIGH
0101_1001_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1001_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1001_101000 000000000100000000000000  HL_IN_HIGH
0101_1001_101001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1001_101010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1001_101011 000000000100000000000000  HL_IN_HIGH
0101_1001_101100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1001_101101 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1001_110100 000000000100000000000000  HL_IN_HIGH
0101_1001_110101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1001_110110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1001_111010 000000000100000000000000  HL_IN_HIGH
0101_1001_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1001_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_000010 000000000100000000000000  HL_IN_HIGH
0101_1010_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_000101 000000000100000000000000  HL_IN_HIGH
0101_1010_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_000111 000000000100000000000000  HL_IN_HIGH
0101_1010_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1010_001100 000000000100000000000000  HL_IN_HIGH
0101_1010_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1010_010000 000000000100000000000000  HL_IN_HIGH
0101_1010_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1010_010111 000000000100000000000000  HL_IN_HIGH
0101_1010_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1010_100001 000000100000000000000000   STACK_POP
0101_1010_100010 000000000100000000000000  HL_IN_HIGH
0101_1010_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_100101 000000000100000000000000  HL_IN_HIGH
0101_1010_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_100111 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_101011 000000000100000000000000  HL_IN_HIGH
0101_1010_101100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_101101 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_110001 000000000100000000000000  HL_IN_HIGH
0101_1010_110010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_110011 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1010_111010 000000000100000000000000  HL_IN_HIGH
0101_1010_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1010_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_000010 000000000100000000000000  HL_IN_HIGH
0101_1011_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_000101 000000000100000000000000  HL_IN_HIGH
0101_1011_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_000111 000000000100000000000000  HL_IN_HIGH
0101_1011_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1011_001100 000000000100000000000000  HL_IN_HIGH
0101_1011_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1011_010000 000000000100000000000000  HL_IN_HIGH
0101_1011_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1011_010111 000000000100000000000000  HL_IN_HIGH
0101_1011_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1011_100001 000000100000000000000000   STACK_POP
0101_1011_100010 000000000100000000000000  HL_IN_HIGH
0101_1011_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_100101 000000000100000000000000  HL_IN_HIGH
0101_1011_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_100111 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_101011 000000000100000000000000  HL_IN_HIGH
0101_1011_101100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_101101 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_110100 000000000100000000000000  HL_IN_HIGH
0101_1011_110101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_110110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1011_111010 000000000100000000000000  HL_IN_HIGH
0101_1011_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1011_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_000010 000000000100000000000000  HL_IN_HIGH
0101_1100_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_000101 000000000100000000000000  HL_IN_HIGH
0101_1100_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_000111 000000000100000000000000  HL_IN_HIGH
0101_1100_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1100_001100 000000000100000000000000  HL_IN_HIGH
0101_1100_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1100_010000 000000000100000000000000  HL_IN_HIGH
0101_1100_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1100_010111 000000000100000000000000  HL_IN_HIGH
0101_1100_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1100_100001 000000100000000000000000   STACK_POP
0101_1100_100010 000000000100000000000000  HL_IN_HIGH
0101_1100_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_101000 000000000100000000000000  HL_IN_HIGH
0101_1100_101001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_101010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_101110 000000000100000000000000  HL_IN_HIGH
0101_1100_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_110000 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_110001 000000000100000000000000  HL_IN_HIGH
0101_1100_110010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_110011 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1100_111010 000000000100000000000000  HL_IN_HIGH
0101_1100_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1100_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_000010 000000000100000000000000  HL_IN_HIGH
0101_1101_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_000101 000000000100000000000000  HL_IN_HIGH
0101_1101_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_000111 000000000100000000000000  HL_IN_HIGH
0101_1101_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1101_001100 000000000100000000000000  HL_IN_HIGH
0101_1101_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1101_010000 000000000100000000000000  HL_IN_HIGH
0101_1101_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1101_010111 000000000100000000000000  HL_IN_HIGH
0101_1101_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1101_100001 000000100000000000000000   STACK_POP
0101_1101_100010 000000000100000000000000  HL_IN_HIGH
0101_1101_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_101000 000000000100000000000000  HL_IN_HIGH
0101_1101_101001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_101010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_101110 000000000100000000000000  HL_IN_HIGH
0101_1101_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_110000 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_110100 000000000100000000000000  HL_IN_HIGH
0101_1101_110101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_110110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1101_111010 000000000100000000000000  HL_IN_HIGH
0101_1101_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1101_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_000010 000000000100000000000000  HL_IN_HIGH
0101_1110_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_000101 000000000100000000000000  HL_IN_HIGH
0101_1110_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_000111 000000000100000000000000  HL_IN_HIGH
0101_1110_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1110_001100 000000000100000000000000  HL_IN_HIGH
0101_1110_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1110_010000 000000000100000000000000  HL_IN_HIGH
0101_1110_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1110_010111 000000000100000000000000  HL_IN_HIGH
0101_1110_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1110_100001 000000100000000000000000   STACK_POP
0101_1110_100010 000000000100000000000000  HL_IN_HIGH
0101_1110_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_100101 000000000100000000000000  HL_IN_HIGH
0101_1110_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_100111 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_101110 000000000100000000000000  HL_IN_HIGH
0101_1110_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_110000 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_110001 000000000100000000000000  HL_IN_HIGH
0101_1110_110010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_110011 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1110_111010 000000000100000000000000  HL_IN_HIGH
0101_1110_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1110_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_000010 000000000100000000000000  HL_IN_HIGH
0101_1111_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_000101 000000000100000000000000  HL_IN_HIGH
0101_1111_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_000111 000000000100000000000000  HL_IN_HIGH
0101_1111_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_001011 010010000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT
0101_1111_001100 000000000100000000000000  HL_IN_HIGH
0101_1111_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_001110 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_001111 010110000000010000000001        A_IN     CU_RST       PC_E    ALU_OUT        SUB
0101_1111_010000 000000000100000000000000  HL_IN_HIGH
0101_1111_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_010010 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_010110 010110000000000000000001      CU_RST       PC_E    ALU_OUT        SUB
0101_1111_010111 000000000100000000000000  HL_IN_HIGH
0101_1111_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_100000 000000010000000000101001        PC_E STACK_PUSHPC_OUT_HIGH     RAM_IN
0101_1111_100001 000000100000000000000000   STACK_POP
0101_1111_100010 000000000100000000000000  HL_IN_HIGH
0101_1111_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_100100 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_100101 000000000100000000000000  HL_IN_HIGH
0101_1111_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_100111 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_101110 000000000100000000000000  HL_IN_HIGH
0101_1111_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_110000 000000000010100000000000       A_OUT  HL_IN_LOW
0101_1111_111010 000000000100000000000000  HL_IN_HIGH
0101_1111_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0101_1111_111100 000000000010100000000000       A_OUT  HL_IN_LOW
0110_0000_000010 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_000011 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_000101 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_000110 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_000111 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_001000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_001100 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_001101 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_001110 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_010000 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_010001 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_010010 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_010111 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0000_011000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_100000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0110_0000_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0110_0000_100010 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_100011 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_100100 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_101000 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_101001 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_101010 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_101011 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_101100 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_101101 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_110001 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_110010 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_110011 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_110111 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0000_111000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0000_111001 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_000010 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_000011 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_000101 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_000110 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_000111 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_001000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_001100 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_001101 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_001110 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_010000 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_010001 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_010010 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_010111 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0001_011000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_100000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0110_0001_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0110_0001_100010 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_100011 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_100100 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_101000 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_101001 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_101010 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_101011 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_101100 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_101101 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_110100 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_110101 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_110110 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_110111 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0001_111000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0001_111001 010000001000000000000010   HL_OUT_16     CU_RST   PC_IN_16
0110_0010_000010 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0010_000011 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0010_000101 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0010_000110 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0010_000111 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0010_001000 000000000010000001000000     RAM_OUT  HL_IN_LOW
0110_0010_001100 000000001000000000010000   HL_OUT_16  MAR_IN_16
0110_0010_001101 000000000010000001000000     RAM_OUT  HL_IN_LOW
